asset_id,asset_type,latitude,longitude,region
CA-HOU-01721,house,33.7655,-118.0865,Riverside
CA-HOU-01722,house,33.6599,-119.6282,Los Angeles
CA-HOU-01723,house,32.5,-116.6466,San Diego
CA-HOU-01724,house,38.4156,-122.1429,San Jose
CA-HOU-01725,house,34.4786,-115.6272,Los Angeles
CA-HOU-01726,house,34.7589,-121.2368,Los Angeles
CA-HOU-01727,house,38.5848,-121.4307,Sacramento
CA-HOS-01728,hospital,35.2416,-119.1399,Bakersfield
CA-HOU-01729,house,35.738,-117.7842,Los Angeles
CA-HOU-01730,house,34.4631,-119.7532,Santa Barbara
CA-HOU-01731,house,35.7852,-118.7751,Bakersfield
CA-HOU-01732,house,36.4702,-122.8448,San Francisco
CA-EME-01733,emergency_center,35.6401,-118.4299,Bakersfield
CA-POW-01734,power_line,32.9447,-117.0017,Riverside
CA-SCH-01735,school,37.7912,-122.0621,San Francisco
CA-HOU-01736,house,35.1529,-119.293,Los Angeles
CA-HOU-01737,house,34.6623,-117.4009,Los Angeles
CA-HOU-01738,house,33.1536,-117.3669,Riverside
CA-HOU-01739,house,32.5,-118.0607,San Diego
CA-HOU-01740,house,38.5224,-121.8485,San Jose
CA-HOU-01741,house,38.1224,-122.9069,San Francisco
CA-SCH-01742,school,37.1927,-119.8435,Fresno
CA-HOU-01743,house,35.3421,-119.4457,Bakersfield
CA-SCH-01744,school,34.5825,-119.2223,Santa Barbara
CA-HOU-01745,house,37.3153,-121.5713,San Jose
CA-HOS-01746,hospital,34.1227,-119.3967,Santa Barbara
CA-POW-01747,power_line,33.3615,-118.1575,Riverside
CA-SCH-01748,school,34.4283,-119.4195,Los Angeles
CA-HOU-01749,house,38.7314,-120.9913,Sacramento
CA-HOU-01750,house,33.9952,-118.1431,Los Angeles
CA-HOU-01751,house,38.0549,-122.0928,Sacramento
CA-HOU-01752,house,34.9677,-119.6114,Santa Barbara
CA-HOU-01753,house,33.3946,-116.5975,San Diego
CA-TRA-01754,transformer,35.8285,-118.8385,Bakersfield
CA-EME-01755,emergency_center,34.2104,-120.3704,Los Angeles
CA-HOU-01756,house,33.6698,-117.8935,Riverside
CA-HOU-01757,house,34.6025,-119.5838,Santa Barbara
CA-SCH-01758,school,38.6748,-121.7871,San Francisco
CA-TRA-01759,transformer,36.8968,-121.5581,San Jose
CA-POW-01760,power_line,34.851,-118.1222,Bakersfield
CA-HOU-01761,house,34.653,-118.0634,Los Angeles
CA-TRA-01762,transformer,38.1441,-122.414,San Francisco
CA-HOU-01763,house,33.6162,-119.1143,Los Angeles
CA-HOS-01764,hospital,36.8187,-119.6323,Fresno
CA-HOU-01765,house,37.3255,-121.1515,San Francisco
CA-HOU-01766,house,33.0624,-116.6432,Los Angeles
CA-EME-01767,emergency_center,32.5,-119.025,Los Angeles
CA-HOU-01768,house,35.1291,-115.55,Los Angeles
CA-HOU-01769,house,34.6079,-117.2494,Los Angeles
CA-HOU-01770,house,32.9471,-117.1782,San Diego
CA-HOS-01771,hospital,37.9119,-121.981,San Francisco
CA-HOU-01772,house,34.2678,-117.1688,Los Angeles
CA-HOU-01773,house,34.8868,-119.9995,Santa Barbara
CA-POW-01774,power_line,37.1445,-122.9775,San Francisco
CA-POW-01775,power_line,35.1493,-118.9078,Los Angeles
CA-HOU-01776,house,32.8255,-116.9928,San Diego
CA-HOU-01777,house,34.1262,-119.4415,Santa Barbara
CA-TRA-01778,transformer,35.6082,-119.5321,Fresno
CA-HOU-01779,house,33.2198,-119.3753,Los Angeles
CA-HOS-01780,hospital,37.1313,-122.1491,San Francisco
CA-HOU-01781,house,32.9874,-117.9708,Los Angeles
CA-HOU-01782,house,34.7793,-118.0741,Santa Barbara
CA-SCH-01783,school,32.5543,-117.1071,Los Angeles
CA-HOU-01784,house,33.0139,-118.9464,Los Angeles
CA-TRA-01785,transformer,32.5,-117.9562,San Diego
CA-HOU-01786,house,39.5275,-121.9468,Sacramento
CA-POW-01787,power_line,34.0177,-117.3564,Los Angeles
CA-HOU-01788,house,33.6749,-118.9276,Los Angeles
CA-SHE-01789,shelter,33.9402,-118.9313,Los Angeles
CA-TRA-01790,transformer,37.3579,-121.4431,San Jose
CA-SCH-01791,school,34.7188,-118.4054,Los Angeles
CA-HOU-01792,house,37.0385,-117.6919,Los Angeles
CA-POW-01793,power_line,36.3818,-121.8139,San Jose
CA-HOU-01794,house,34.5039,-117.1847,Riverside
CA-HOU-01795,house,40.1421,-121.9779,Redding
CA-SCH-01796,school,38.3254,-122.5071,San Francisco
CA-HOU-01797,house,33.6794,-118.1066,Los Angeles
CA-HOU-01798,house,37.2209,-120.3729,Fresno
CA-HOU-01799,house,36.7454,-122.0017,San Jose
CA-HOU-01800,house,41.413,-123.2241,Redding
CA-POW-01801,power_line,34.2687,-118.603,Los Angeles
CA-TRA-01802,transformer,34.1992,-118.2138,Riverside
CA-HOU-01803,house,34.6581,-118.4206,Los Angeles
CA-POW-01804,power_line,36.3297,-119.8802,Fresno
CA-TRA-01805,transformer,40.4277,-122.5081,Redding
CA-HOU-01806,house,35.8731,-116.5826,Los Angeles
CA-HOU-01807,house,36.3246,-119.5099,Fresno
CA-HOU-01808,house,36.74,-119.3689,Fresno
CA-POW-01809,power_line,37.9588,-122.3433,San Francisco
CA-POW-01810,power_line,33.897,-119.3758,Santa Barbara
CA-HOU-01811,house,35.2201,-115.6784,Los Angeles
CA-SHE-01812,shelter,33.7419,-119.3407,Los Angeles
CA-TRA-01813,transformer,38.1327,-121.7864,San Francisco
CA-HOU-01814,house,34.2905,-117.9515,Los Angeles
CA-TRA-01815,transformer,35.1977,-117.0989,Los Angeles
CA-HOU-01816,house,36.4797,-121.4923,Fresno
CA-HOU-01817,house,33.7737,-119.5222,Los Angeles
CA-TRA-01818,transformer,32.5,-115.9165,San Diego
CA-HOU-01819,house,35.439,-120.7198,Los Angeles
CA-HOU-01820,house,38.7846,-120.5939,Sacramento
CA-HOU-01821,house,39.4786,-120.5673,Sacramento
CA-TRA-01822,transformer,32.5,-119.9821,Los Angeles
CA-HOU-01823,house,33.2884,-118.0262,Los Angeles
CA-HOU-01824,house,36.9365,-121.9869,San Jose
CA-SCH-01825,school,38.1198,-121.0753,Sacramento
CA-HOU-01826,house,33.4354,-117.5129,San Diego
CA-HOU-01827,house,34.4338,-119.7542,Santa Barbara
CA-HOU-01828,house,41.2694,-122.4573,Redding
CA-SCH-01829,school,35.5526,-120.505,Fresno
CA-HOS-01830,hospital,39.7678,-122.92,Redding
CA-HOU-01831,house,34.835,-116.927,Los Angeles
CA-HOU-01832,house,33.9111,-118.5105,Los Angeles
CA-HOU-01833,house,40.5319,-122.2072,Redding
CA-HOU-01834,house,37.6602,-121.1013,San Francisco
CA-HOU-01835,house,39.122,-122.2149,Sacramento
CA-SCH-01836,school,33.4537,-119.5752,Santa Barbara
CA-HOU-01837,house,38.6761,-121.2478,Sacramento
CA-HOU-01838,house,34.349,-117.1003,Riverside
CA-HOU-01839,house,36.9593,-121.9371,San Jose
CA-TRA-01840,transformer,33.9005,-117.9279,Riverside
CA-HOU-01841,house,33.2615,-117.6192,San Diego
CA-HOU-01842,house,33.6049,-119.5061,Santa Barbara
CA-HOU-01843,house,33.5237,-120.9731,Los Angeles
CA-HOU-01844,house,35.5064,-119.0124,Bakersfield
CA-HOU-01845,house,32.9796,-119.7249,Los Angeles
CA-SHE-01846,shelter,38.5982,-121.2352,Sacramento
CA-HOU-01847,house,36.5119,-119.2764,Fresno
CA-POW-01848,power_line,37.1374,-121.8747,San Jose
CA-HOU-01849,house,33.1585,-116.7397,San Diego
CA-SCH-01850,school,34.2388,-120.0242,Santa Barbara
CA-HOU-01851,house,33.9632,-116.5475,Los Angeles
CA-HOU-01852,house,36.1749,-118.7819,Fresno
CA-HOU-01853,house,35.0451,-118.837,Los Angeles
CA-HOU-01854,house,37.3318,-122.564,San Jose
CA-HOU-01855,house,32.5,-118.1826,Los Angeles
CA-HOU-01856,house,34.2091,-119.7461,Los Angeles
CA-HOU-01857,house,36.719,-119.6269,Fresno
CA-HOS-01858,hospital,35.64,-119.8573,Bakersfield
CA-TRA-01859,transformer,32.8818,-117.69,Los Angeles
CA-POW-01860,power_line,35.5386,-119.0245,Bakersfield
CA-TRA-01861,transformer,38.7422,-122.0157,San Francisco
CA-EME-01862,emergency_center,38.6065,-121.5834,Sacramento
CA-HOU-01863,house,38.554,-121.6522,Sacramento
CA-SHE-01864,shelter,34.1081,-120.0081,Santa Barbara
CA-SCH-01865,school,38.7653,-122.1368,Sacramento
CA-POW-01866,power_line,34.735,-117.8415,Riverside
CA-TRA-01867,transformer,32.5,-117.9365,San Diego
CA-HOU-01868,house,36.3571,-122.3181,San Jose
CA-HOU-01869,house,34.6538,-116.5965,Los Angeles
CA-TRA-01870,transformer,36.884,-122.3732,San Jose
CA-HOU-01871,house,33.8332,-119.8673,Santa Barbara
CA-TRA-01872,transformer,32.5,-117.7557,San Diego
CA-HOU-01873,house,36.8439,-122.6861,San Jose
CA-TRA-01874,transformer,38.7661,-120.5454,Sacramento
CA-HOU-01875,house,33.9442,-117.6968,Los Angeles
CA-HOU-01876,house,34.7802,-119.7886,Santa Barbara
CA-HOU-01877,house,34.9508,-118.6066,Bakersfield
CA-SCH-01878,school,37.8276,-122.9848,San Francisco
CA-HOU-01879,house,34.8564,-119.01,Los Angeles
CA-HOU-01880,house,36.916,-122.6539,San Francisco
CA-TRA-01881,transformer,32.5,-115.9016,San Diego
CA-SCH-01882,school,33.7937,-119.7669,Los Angeles
CA-HOU-01883,house,35.7874,-119.3236,Bakersfield
CA-HOU-01884,house,37.8107,-121.1036,San Francisco
CA-TRA-01885,transformer,35.7107,-120.3871,Los Angeles
CA-TRA-01886,transformer,33.8916,-120.2514,Los Angeles
CA-POW-01887,power_line,37.336,-120.3712,Fresno
CA-HOU-01888,house,39.2145,-121.7085,Sacramento
CA-HOU-01889,house,36.5091,-121.2378,San Jose
CA-EME-01890,emergency_center,36.3447,-123.1445,San Francisco
CA-HOU-01891,house,37.0706,-122.4816,San Francisco
CA-HOU-01892,house,34.147,-120.0929,Santa Barbara
CA-HOU-01893,house,37.5861,-122.2096,San Francisco
CA-POW-01894,power_line,34.314,-119.9249,Santa Barbara
CA-POW-01895,power_line,39.8324,-123.5682,Redding
CA-HOU-01896,house,33.4143,-118.7874,Los Angeles
CA-EME-01897,emergency_center,32.5,-117.938,San Diego
CA-POW-01898,power_line,39.7356,-121.768,Sacramento
CA-TRA-01899,transformer,35.7579,-119.9203,Los Angeles
CA-HOU-01900,house,39.0796,-122.1316,San Francisco
CA-HOU-01901,house,36.0571,-116.3656,Los Angeles
CA-HOU-01902,house,38.3217,-122.3649,Sacramento
CA-HOU-01903,house,32.521,-116.9093,San Diego
CA-HOU-01904,house,32.5,-118.6668,Los Angeles
CA-POW-01905,power_line,37.4511,-119.2032,Fresno
CA-SCH-01906,school,38.6122,-121.8502,Sacramento
CA-SHE-01907,shelter,38.0821,-122.786,San Francisco
CA-HOU-01908,house,34.2819,-119.5613,Santa Barbara
CA-HOU-01909,house,39.9255,-122.6478,Redding
CA-POW-01910,power_line,36.2146,-117.8053,Los Angeles
CA-POW-01911,power_line,41.2202,-121.5178,Redding
CA-HOS-01912,hospital,38.2012,-120.9284,Sacramento
CA-HOU-01913,house,34.4502,-117.305,Riverside
CA-HOU-01914,house,37.5827,-122.6639,San Francisco
CA-SCH-01915,school,35.8433,-117.5301,Los Angeles
CA-HOU-01916,house,32.5,-118.7741,Los Angeles
CA-HOU-01917,house,33.3271,-117.5137,San Diego
CA-SCH-01918,school,33.6348,-120.5054,Los Angeles
CA-HOU-01919,house,32.7992,-117.677,San Diego
CA-HOU-01920,house,36.6049,-120.867,Fresno
CA-HOS-01921,hospital,38.4019,-122.5737,San Jose
CA-SHE-01922,shelter,35.7441,-119.18,Fresno
CA-POW-01923,power_line,39.3964,-122.0816,Sacramento
CA-POW-01924,power_line,40.2531,-122.5626,Redding
CA-HOU-01925,house,34.3805,-119.3583,Los Angeles
CA-HOU-01926,house,34.0605,-120.3628,Santa Barbara
CA-HOU-01927,house,40.3887,-122.626,Redding
CA-HOU-01928,house,34.5575,-117.9048,Los Angeles
CA-HOU-01929,house,32.5,-116.1364,San Diego
CA-HOU-01930,house,36.5389,-122.1568,San Jose
CA-TRA-01931,transformer,40.3284,-122.1344,Sacramento
CA-EME-01932,emergency_center,40.3707,-122.515,Redding
CA-HOU-01933,house,36.467,-121.473,San Jose
CA-HOU-01934,house,38.1979,-121.9793,Sacramento
CA-HOU-01935,house,33.8682,-119.6429,Santa Barbara
CA-HOU-01936,house,34.4986,-119.7566,Santa Barbara
CA-HOU-01937,house,35.1236,-119.6173,Bakersfield
CA-HOU-01938,house,37.4297,-122.4491,San Francisco
CA-SHE-01939,shelter,36.4886,-122.4498,San Jose
CA-TRA-01940,transformer,41.099,-121.985,Redding
CA-HOU-01941,house,35.8574,-117.1416,Los Angeles
CA-HOU-01942,house,32.6242,-118.0345,San Diego
CA-POW-01943,power_line,34.9157,-118.928,Fresno
CA-SCH-01944,school,38.1973,-121.0221,Sacramento
CA-HOS-01945,hospital,36.9649,-119.9851,Fresno
CA-SCH-01946,school,34.2311,-117.2392,Los Angeles
CA-HOU-01947,house,33.7877,-118.893,Los Angeles
CA-HOU-01948,house,32.5,-116.0511,San Diego
CA-HOU-01949,house,38.1063,-121.2236,San Jose
CA-POW-01950,power_line,38.6448,-122.1107,Sacramento
CA-HOS-01951,hospital,37.843,-121.1572,Sacramento
CA-EME-01952,emergency_center,33.696,-119.4273,Los Angeles
CA-HOU-01953,house,34.0288,-116.8751,San Diego
CA-TRA-01954,transformer,34.7788,-117.1023,Los Angeles
CA-HOU-01955,house,37.4847,-121.8464,San Jose
CA-HOS-01956,hospital,37.7948,-121.6379,Sacramento
CA-HOU-01957,house,39.0941,-122.448,Sacramento
CA-SCH-01958,school,38.188,-121.2558,Sacramento
CA-HOU-01959,house,36.3199,-123.5545,San Francisco
CA-POW-01960,power_line,34.4734,-116.2635,Los Angeles
CA-HOU-01961,house,39.2055,-121.7062,San Francisco
CA-HOU-01962,house,39.2338,-122.6817,San Francisco
CA-SHE-01963,shelter,38.2749,-120.7549,Sacramento
CA-TRA-01964,transformer,34.4579,-120.6276,Los Angeles
CA-HOU-01965,house,36.3068,-117.0853,Los Angeles
CA-POW-01966,power_line,37.5854,-121.4433,San Francisco
CA-HOU-01967,house,33.8522,-118.4582,Los Angeles
CA-HOU-01968,house,36.3147,-121.3528,San Francisco
CA-HOU-01969,house,35.6972,-119.547,Bakersfield
CA-SHE-01970,shelter,34.4349,-117.1997,Riverside
CA-HOU-01971,house,33.0107,-117.5394,Los Angeles
CA-HOU-01972,house,37.1222,-121.9164,San Francisco
CA-HOU-01973,house,38.5366,-120.5943,Sacramento
CA-POW-01974,power_line,33.9111,-119.3316,Los Angeles
CA-HOU-01975,house,33.6108,-120.0797,Santa Barbara
CA-HOU-01976,house,36.517,-122.6796,San Jose
CA-TRA-01977,transformer,32.5,-118.5597,Los Angeles
CA-HOU-01978,house,34.247,-120.0355,Los Angeles
CA-HOU-01979,house,34.2455,-119.8946,Los Angeles
CA-TRA-01980,transformer,36.2556,-118.8828,Los Angeles
CA-HOU-01981,house,37.5191,-121.984,San Francisco
CA-HOU-01982,house,36.5067,-120.4627,Fresno
CA-POW-01983,power_line,33.2901,-117.8276,Los Angeles
CA-TRA-01984,transformer,32.5644,-118.454,Los Angeles
CA-TRA-01985,transformer,34.3402,-119.5617,Santa Barbara
CA-HOU-01986,house,36.1895,-123.1212,San Francisco
CA-HOU-01987,house,37.9511,-123.3032,San Francisco
CA-POW-01988,power_line,33.8158,-117.9589,San Diego
CA-HOU-01989,house,37.675,-122.0913,San Francisco
CA-HOU-01990,house,37.1818,-122.6179,San Francisco
CA-TRA-01991,transformer,36.8723,-121.8916,San Jose
CA-HOU-01992,house,35.7363,-118.948,Bakersfield
CA-HOU-01993,house,35.788,-118.6375,Bakersfield
CA-HOU-01994,house,36.7024,-121.5913,Fresno
CA-HOU-01995,house,36.2464,-121.4114,San Jose
CA-HOU-01996,house,34.2228,-116.7721,Los Angeles
CA-POW-01997,power_line,36.9148,-118.8291,Fresno
CA-SCH-01998,school,33.2522,-118.0564,Los Angeles
CA-TRA-01999,transformer,35.951,-118.966,Fresno
CA-TRA-02000,transformer,35.8728,-120.584,Los Angeles
CA-TRA-02001,transformer,32.5,-117.3178,San Diego
CA-SCH-02002,school,37.4928,-123.4301,San Francisco
CA-HOU-02003,house,34.2653,-119.6078,Los Angeles
CA-HOU-02004,house,33.2946,-117.4007,Riverside
CA-POW-02005,power_line,37.8731,-121.2527,San Jose
CA-SCH-02006,school,36.9959,-120.4476,Fresno
CA-HOU-02007,house,36.7243,-121.307,San Jose
CA-HOU-02008,house,38.489,-123.6466,San Francisco
CA-HOU-02009,house,33.4982,-116.6622,San Diego
CA-HOS-02010,hospital,34.0384,-117.8883,Los Angeles
CA-EME-02011,emergency_center,34.5578,-116.5676,Los Angeles
CA-HOU-02012,house,37.3812,-123.8529,San Francisco
CA-SCH-02013,school,36.935,-122.3092,San Jose
CA-SCH-02014,school,38.3901,-121.1761,Sacramento
CA-SCH-02015,school,37.4153,-119.6306,Fresno
CA-HOU-02016,house,32.5,-117.2717,San Diego
CA-SHE-02017,shelter,37.6865,-121.8673,San Jose
CA-HOU-02018,house,34.7325,-118.8709,Los Angeles
CA-HOU-02019,house,34.7242,-120.0298,Santa Barbara
CA-HOU-02020,house,33.5967,-118.0803,Riverside
CA-HOU-02021,house,34.0592,-119.913,Santa Barbara
CA-HOU-02022,house,32.791,-117.665,Los Angeles
CA-HOU-02023,house,32.6314,-117.214,Los Angeles
CA-HOU-02024,house,39.6366,-122.9053,Sacramento
CA-HOU-02025,house,35.632,-119.1606,Bakersfield
CA-SHE-02026,shelter,36.4964,-119.4246,Fresno
CA-TRA-02027,transformer,33.2067,-119.6042,Los Angeles
CA-HOU-02028,house,32.5,-117.1329,San Diego
CA-TRA-02029,transformer,32.5,-117.416,Los Angeles
CA-HOS-02030,hospital,38.1002,-120.6989,Sacramento
CA-HOU-02031,house,37.8331,-122.4823,Sacramento
CA-TRA-02032,transformer,32.8097,-118.2313,Los Angeles
CA-HOU-02033,house,38.4889,-121.3714,Sacramento
CA-TRA-02034,transformer,34.1082,-118.8822,Los Angeles
CA-EME-02035,emergency_center,32.8028,-118.4322,Los Angeles
CA-HOU-02036,house,33.9916,-118.0831,Riverside
CA-HOU-02037,house,33.8618,-117.9856,Los Angeles
CA-HOU-02038,house,32.5,-116.7826,San Diego
CA-HOU-02039,house,34.327,-119.6894,Santa Barbara
CA-SHE-02040,shelter,37.7844,-122.1163,Sacramento
CA-HOU-02041,house,37.0837,-123.0993,San Francisco
CA-TRA-02042,transformer,34.0763,-117.1262,Riverside
CA-SHE-02043,shelter,36.1595,-119.8079,Los Angeles
CA-HOU-02044,house,33.5316,-115.9639,San Diego
CA-HOU-02045,house,38.6744,-120.7082,Sacramento
CA-HOU-02046,house,39.2866,-121.0644,Sacramento
CA-HOU-02047,house,32.5,-119.1391,Los Angeles
CA-HOU-02048,house,37.4383,-121.9578,San Francisco
CA-SCH-02049,school,34.1768,-116.5787,San Diego
CA-HOU-02050,house,32.5,-117.1589,San Diego
CA-SCH-02051,school,35.3965,-119.2876,Bakersfield
CA-SCH-02052,school,37.2316,-120.2983,Fresno
CA-HOU-02053,house,34.6005,-119.4708,Santa Barbara
CA-HOU-02054,house,33.2817,-118.3469,Los Angeles
CA-TRA-02055,transformer,33.7948,-116.9718,Los Angeles
CA-HOU-02056,house,33.6774,-121.274,Los Angeles
CA-HOS-02057,hospital,36.0168,-120.3496,San Jose
CA-HOU-02058,house,34.7637,-119.3975,Los Angeles
CA-SCH-02059,school,38.2892,-121.6842,San Jose
CA-HOU-02060,house,37.029,-122.4452,San Jose
CA-HOU-02061,house,32.5,-116.872,Los Angeles
CA-HOU-02062,house,37.0156,-119.2094,Fresno
CA-HOU-02063,house,37.9424,-122.8456,San Francisco
CA-SCH-02064,school,33.7359,-118.1925,Los Angeles
CA-HOU-02065,house,34.7726,-117.7793,Los Angeles
CA-HOU-02066,house,34.8302,-120.2346,Santa Barbara
CA-SHE-02067,shelter,37.3385,-122.0705,Sacramento
CA-HOU-02068,house,36.8162,-121.984,San Jose
CA-HOU-02069,house,32.9421,-119.1575,Los Angeles
CA-TRA-02070,transformer,38.1572,-122.5031,San Francisco
CA-HOU-02071,house,35.463,-118.6877,Bakersfield
CA-HOU-02072,house,38.2596,-121.6415,San Francisco
CA-HOU-02073,house,35.4163,-119.0821,Bakersfield
CA-EME-02074,emergency_center,34.0172,-118.119,Los Angeles
CA-HOU-02075,house,36.9605,-120.3256,Fresno
CA-HOU-02076,house,34.3643,-120.6297,Los Angeles
CA-HOS-02077,hospital,35.3069,-118.5835,Bakersfield
CA-HOU-02078,house,37.9264,-122.8959,San Jose
CA-HOU-02079,house,40.1819,-122.8062,Redding
CA-HOU-02080,house,36.4335,-117.0707,Los Angeles
CA-TRA-02081,transformer,35.7087,-116.1817,Los Angeles
CA-TRA-02082,transformer,33.3079,-117.8945,Los Angeles
CA-TRA-02083,transformer,32.8886,-120.3777,Los Angeles
CA-HOU-02084,house,33.8976,-116.5622,Riverside
CA-HOU-02085,house,37.562,-121.5489,Sacramento
CA-TRA-02086,transformer,37.8711,-122.3858,San Jose
CA-HOU-02087,house,37.4892,-123.838,San Francisco
CA-HOU-02088,house,32.5,-117.4513,Los Angeles
CA-POW-02089,power_line,32.5,-118.3357,San Diego
CA-HOU-02090,house,34.6756,-117.7857,Los Angeles
CA-SCH-02091,school,33.9685,-119.9613,Santa Barbara
CA-HOU-02092,house,34.9561,-117.3808,Riverside
CA-HOU-02093,house,39.779,-122.7308,San Francisco
CA-HOU-02094,house,33.3567,-120.7798,Los Angeles
CA-HOU-02095,house,34.653,-118.5176,Los Angeles
CA-HOU-02096,house,32.5,-118.1867,San Diego
CA-HOU-02097,house,35.1958,-119.7567,Bakersfield
CA-HOU-02098,house,38.1992,-122.8107,San Francisco
CA-SCH-02099,school,36.4634,-122.1714,San Jose
CA-SCH-02100,school,34.0662,-116.5344,Riverside
CA-TRA-02101,transformer,39.5332,-120.434,Sacramento
CA-HOS-02102,hospital,35.9163,-117.335,Los Angeles
CA-TRA-02103,transformer,38.4219,-121.2686,Sacramento
CA-HOU-02104,house,33.1765,-118.0428,Los Angeles
CA-HOU-02105,house,35.2749,-118.581,Bakersfield
CA-EME-02106,emergency_center,38.0487,-121.7756,San Francisco
CA-SCH-02107,school,32.5483,-117.787,San Diego
CA-HOU-02108,house,38.0425,-122.0869,San Francisco
CA-POW-02109,power_line,32.5,-117.1581,Los Angeles
CA-HOU-02110,house,34.1319,-118.724,Los Angeles
CA-HOS-02111,hospital,36.8625,-122.1372,San Francisco
CA-TRA-02112,transformer,32.9608,-116.9767,San Diego
CA-SCH-02113,school,34.4901,-119.7842,Santa Barbara
CA-HOU-02114,house,37.968,-122.2448,San Francisco
CA-HOU-02115,house,39.3214,-122.8579,San Francisco
CA-POW-02116,power_line,36.4037,-120.7092,Bakersfield
CA-HOU-02117,house,36.8642,-121.9548,San Jose
CA-HOU-02118,house,36.675,-118.0561,Los Angeles
CA-HOU-02119,house,37.4633,-121.7838,San Jose
CA-HOU-02120,house,39.8316,-122.0613,Redding
CA-HOU-02121,house,33.0314,-117.1578,San Diego
CA-HOU-02122,house,34.387,-116.4535,San Diego
CA-HOU-02123,house,36.7288,-119.6891,Fresno
CA-HOU-02124,house,33.5159,-118.5283,Los Angeles
CA-HOU-02125,house,37.0886,-122.394,San Francisco
CA-HOU-02126,house,37.2394,-122.2931,San Francisco
CA-HOU-02127,house,40.5967,-122.3421,Redding
CA-POW-02128,power_line,32.6143,-114.8123,Los Angeles
CA-HOU-02129,house,35.1403,-117.3852,Los Angeles
CA-HOS-02130,hospital,33.0885,-116.7291,San Diego
CA-HOU-02131,house,35.0545,-119.3867,Los Angeles
CA-TRA-02132,transformer,33.8507,-118.0714,Riverside
CA-HOU-02133,house,33.6601,-116.8276,San Diego
CA-HOU-02134,house,37.959,-121.0908,San Jose
CA-HOU-02135,house,35.4179,-118.5612,Bakersfield
CA-HOU-02136,house,32.5,-119.0551,Los Angeles
CA-POW-02137,power_line,37.6334,-119.885,Fresno
CA-HOU-02138,house,38.0364,-122.2669,San Francisco
CA-EME-02139,emergency_center,33.0451,-118.7519,Los Angeles
CA-HOU-02140,house,34.2762,-120.0736,Santa Barbara
CA-HOU-02141,house,38.2846,-121.5058,Sacramento
CA-SCH-02142,school,32.5,-117.0127,San Diego
CA-HOU-02143,house,33.2312,-118.9796,Los Angeles
CA-HOU-02144,house,34.3491,-119.6686,Santa Barbara
CA-TRA-02145,transformer,38.6452,-121.7968,Sacramento
CA-HOU-02146,house,33.8228,-119.6923,Santa Barbara
CA-POW-02147,power_line,32.5,-119.8506,Los Angeles
CA-HOS-02148,hospital,33.3677,-118.5935,Los Angeles
CA-HOU-02149,house,33.0568,-116.9609,Riverside
CA-TRA-02150,transformer,32.5,-118.0975,San Diego
CA-HOU-02151,house,33.6695,-117.5114,San Diego
CA-TRA-02152,transformer,34.3842,-117.5377,Los Angeles
