fire_id,ignition_lat,ignition_lon,ignition_time,zone,spread_radius_km,duration_hours,acres_burned,temperature,humidity,wind_speed,rainfall,drought_index,impact_score
CAF-2022-1067,39.1644,-123.2647,2022-12-13 18:00:00,Shasta Cascade,2.65,37.8,3188.8,20.8,61.1,48.0,11.93,4.97,0.0
CAF-2021-1068,34.5143,-119.1581,2021-09-09 17:00:00,Santa Barbara Ventura,5.71,68.7,17218.5,34.3,12.4,31.0,0.12,9.41,2.26
CAF-2021-1069,35.4439,-118.3801,2021-10-21 11:00:00,Santa Barbara Ventura,3.8,18.8,3250.1,23.4,15.6,43.0,0.33,7.62,1.31
CAF-2018-1070,32.5,-119.3245,2018-06-23 07:00:00,Southern California,0.49,1.0,90.3,30.8,10.6,39.6,0.01,6.41,1.8
CAF-2020-1071,34.602,-119.2171,2020-09-05 16:00:00,Santa Barbara Ventura,3.89,46.4,3142.9,39.0,21.0,18.5,0.48,8.57,0.06
CAF-2021-1072,40.7232,-120.9397,2021-12-18 11:00:00,Shasta Cascade,2.55,37.9,2192.2,23.2,55.5,8.2,13.01,2.04,0.0
CAF-2018-1073,34.6747,-117.2613,2018-10-12 06:00:00,Southern California,7.32,61.1,23315.7,37.4,10.0,49.3,0.12,10.0,3.25
CAF-2018-1074,32.5,-119.1886,2018-06-12 09:00:00,Southern California,2.63,30.6,2758.9,38.2,14.5,37.9,0.13,8.39,1.53
CAF-2020-1075,39.3984,-122.8952,2020-06-10 06:00:00,Shasta Cascade,0.95,23.0,319.3,36.0,16.5,32.0,0.36,6.69,0.58
CAF-2021-1076,36.6046,-117.0795,2021-10-16 14:00:00,Central Valley Foothills,1.29,23.3,826.2,41.1,9.6,34.0,0.08,8.15,2.32
CAF-2022-1077,41.5856,-120.8045,2022-09-13 10:00:00,Shasta Cascade,2.02,32.8,2183.9,45.2,14.1,40.9,0.03,6.61,1.27
CAF-2023-1078,32.5,-118.4817,2023-05-07 07:00:00,Southern California,1.86,8.5,851.9,15.7,36.7,3.6,0.03,3.96,0.0
CAF-2018-1079,32.5204,-116.8828,2018-09-25 18:00:00,San Diego County,3.6,38.5,7282.7,37.0,19.0,23.6,0.04,5.16,0.0
CAF-2022-1080,34.2041,-117.0814,2022-07-07 06:00:00,San Diego County,1.61,1.0,1009.3,37.7,24.6,36.2,0.74,9.59,0.0
CAF-2020-1081,34.9023,-119.9131,2020-10-22 08:00:00,Santa Barbara Ventura,5.87,38.0,13441.0,33.4,5.0,30.0,0.29,8.42,3.54
CAF-2019-1082,32.5,-116.9927,2019-05-16 14:00:00,San Diego County,1.87,3.0,1839.4,17.9,52.4,18.4,1.43,3.31,0.0
CAF-2018-1083,39.0959,-119.9842,2018-10-25 08:00:00,Northern Sierra Nevada,2.91,26.4,4386.8,43.0,5.0,51.8,0.29,8.05,3.6
CAF-2019-1084,38.2532,-122.0218,2019-10-27 11:00:00,Bay Area Hills,0.89,3.8,151.0,42.3,22.2,36.0,0.41,7.38,0.0
CAF-2022-1085,33.6842,-115.4627,2022-09-26 10:00:00,San Diego County,3.24,15.1,4163.9,34.6,16.3,21.8,0.17,7.89,0.86
CAF-2022-1086,38.2816,-120.1213,2022-08-27 06:00:00,Northern Sierra Nevada,1.98,14.1,1766.1,37.4,19.8,21.3,0.21,8.33,0.18
CAF-2021-1087,37.7098,-121.6786,2021-08-20 19:00:00,Bay Area Hills,2.98,32.8,4771.9,33.5,15.3,49.4,0.35,7.8,1.46
CAF-2022-1088,40.504,-121.0009,2022-11-22 12:00:00,Northern Sierra Nevada,0.66,3.7,199.3,18.3,50.6,4.4,8.77,1.21,0.0
CAF-2020-1089,33.9018,-120.0165,2020-08-02 06:00:00,Santa Barbara Ventura,1.93,19.5,653.6,41.8,15.6,20.1,0.18,6.39,0.61
CAF-2018-1090,32.6925,-117.8413,2018-10-23 09:00:00,San Diego County,3.3,53.4,6188.8,39.6,20.2,46.1,0.14,6.41,0.18
CAF-2020-1091,39.696,-122.2017,2020-05-02 13:00:00,Shasta Cascade,0.48,24.2,104.7,10.1,50.9,28.2,6.84,3.06,0.0
CAF-2022-1092,40.0009,-123.3559,2022-11-21 12:00:00,Shasta Cascade,1.77,41.7,1244.7,13.9,40.8,7.6,0.71,4.15,0.0
CAF-2023-1093,38.3865,-121.5339,2023-05-23 18:00:00,Bay Area Hills,0.23,16.3,11.6,18.8,45.3,25.7,2.34,1.31,0.0
CAF-2021-1094,32.7918,-117.543,2021-09-08 11:00:00,San Diego County,2.39,6.7,2838.1,43.2,10.5,38.3,0.48,6.04,1.86
CAF-2022-1095,34.1741,-119.4746,2022-08-20 13:00:00,Santa Barbara Ventura,3.55,47.4,2129.7,45.2,17.8,24.2,0.43,6.17,0.28
CAF-2018-1096,37.5026,-119.1346,2018-06-22 18:00:00,Central Valley Foothills,4.86,56.0,12651.0,46.7,11.5,47.9,0.44,6.77,2.12
CAF-2021-1097,35.5696,-119.9741,2021-06-10 13:00:00,Central Valley Foothills,1.48,17.9,570.1,33.9,8.2,29.9,0.44,8.79,2.67
CAF-2019-1098,41.4296,-122.6087,2019-03-26 12:00:00,Shasta Cascade,0.88,15.3,385.6,18.5,50.3,22.3,4.59,6.98,0.0
CAF-2019-1099,34.2856,-117.1054,2019-11-10 14:00:00,Inland Empire,5.12,29.9,9438.4,27.4,39.7,8.2,1.32,0.97,0.0
CAF-2018-1100,37.1427,-121.1449,2018-04-13 08:00:00,Bay Area Hills,2.82,1.0,1674.7,22.2,46.2,24.5,2.41,4.03,0.0
CAF-2020-1101,40.0654,-122.3581,2020-06-05 12:00:00,Northern Sierra Nevada,5.57,34.0,12156.4,45.7,12.5,55.0,0.22,8.2,2.36
CAF-2018-1102,36.1821,-119.6903,2018-10-25 16:00:00,Central Valley Foothills,4.31,32.8,6091.1,43.9,5.5,32.8,0.39,8.39,3.37
CAF-2018-1103,38.0049,-121.3736,2018-07-09 11:00:00,Bay Area Hills,0.98,2.4,578.3,37.9,12.0,26.4,0.52,7.87,1.65
CAF-2022-1104,40.4045,-119.1341,2022-10-12 09:00:00,Shasta Cascade,2.04,7.1,1474.2,40.2,16.8,24.3,0.12,8.92,0.94
CAF-2021-1105,32.5,-116.1365,2021-09-21 10:00:00,Inland Empire,4.71,33.3,10751.9,38.4,21.0,39.7,0.07,10.0,0.73
CAF-2021-1106,34.1949,-118.6447,2021-05-09 08:00:00,Santa Barbara Ventura,2.82,32.0,4703.1,21.7,61.0,19.3,4.55,2.99,0.0
CAF-2021-1107,35.2634,-120.2502,2021-02-05 19:00:00,Central Valley Foothills,0.1,5.2,4.6,24.2,62.5,22.1,1.17,1.38,0.0
CAF-2022-1108,33.6778,-117.5993,2022-05-20 16:00:00,San Diego County,0.1,3.9,3.2,17.7,49.5,26.1,4.09,0.82,0.0
CAF-2019-1109,35.1733,-119.2022,2019-09-14 07:00:00,Santa Barbara Ventura,2.19,20.5,916.0,34.0,5.0,26.6,0.3,4.63,2.48
CAF-2018-1110,39.997,-122.4527,2018-07-06 09:00:00,Northern Sierra Nevada,2.89,24.9,3388.9,48.4,16.9,29.7,0.25,9.22,1.11
CAF-2023-1111,35.9682,-119.4776,2023-09-19 11:00:00,Northern Sierra Nevada,6.99,23.7,18919.4,32.0,8.7,46.9,0.25,9.19,3.29
CAF-2018-1112,37.3983,-121.4621,2018-07-20 19:00:00,Central Valley Foothills,2.74,7.8,4522.8,39.0,20.6,36.6,1.21,6.19,0.0
CAF-2019-1113,39.9989,-120.6753,2019-08-11 13:00:00,Shasta Cascade,3.2,43.2,2233.5,35.3,11.6,24.8,0.03,8.45,1.97
CAF-2022-1114,35.8746,-119.3098,2022-03-10 13:00:00,Central Valley Foothills,2.53,34.9,2243.0,15.4,37.7,3.2,3.13,3.04,0.0
CAF-2020-1115,37.8089,-118.385,2020-12-11 12:00:00,Central Valley Foothills,6.63,22.0,14673.6,15.9,27.6,19.6,3.5,3.24,0.0
CAF-2021-1116,38.1557,-121.7103,2021-11-17 08:00:00,Bay Area Hills,0.1,1.7,4.1,13.7,50.1,18.9,2.1,3.16,0.0
CAF-2019-1117,40.2133,-120.3528,2019-06-22 17:00:00,Northern Sierra Nevada,2.61,11.3,2547.2,37.2,21.1,30.0,0.24,6.23,0.0
CAF-2018-1118,33.4725,-116.2422,2018-10-09 15:00:00,San Diego County,3.17,29.8,4538.1,32.5,13.9,48.6,0.19,5.21,1.22
CAF-2018-1119,34.2296,-115.7567,2018-08-20 11:00:00,Inland Empire,3.56,33.2,4538.3,33.0,5.0,36.3,0.16,9.12,3.62
CAF-2023-1120,35.9986,-117.8693,2023-06-17 06:00:00,Southern California,0.77,30.8,283.7,32.0,12.1,51.8,0.11,7.14,1.86
CAF-2023-1121,33.8289,-118.8822,2023-05-04 07:00:00,Southern California,0.4,9.4,42.8,17.9,53.9,28.4,3.36,3.74,0.0
CAF-2022-1122,33.3081,-118.5499,2022-08-15 09:00:00,Santa Barbara Ventura,3.18,44.0,5505.8,38.2,21.0,51.7,0.81,5.81,0.0
CAF-2020-1123,33.9273,-117.9677,2020-04-03 09:00:00,San Diego County,2.24,11.3,1362.8,26.2,33.3,20.4,5.15,2.96,0.0
CAF-2022-1124,39.8571,-121.0374,2022-01-12 07:00:00,Northern Sierra Nevada,2.24,25.7,822.6,5.2,37.3,7.6,8.94,3.08,0.0
CAF-2021-1125,39.4172,-122.0579,2021-09-10 17:00:00,Northern Sierra Nevada,2.72,29.6,1716.9,39.8,8.9,36.1,0.18,5.71,2.11
CAF-2021-1126,39.2258,-120.5925,2021-06-26 08:00:00,Northern Sierra Nevada,2.2,7.5,842.2,40.4,19.9,43.6,0.15,7.72,0.39
CAF-2018-1127,40.5207,-123.6428,2018-09-20 18:00:00,Northern Sierra Nevada,4.05,20.6,5724.0,36.4,13.6,31.5,0.31,8.23,1.69
CAF-2022-1128,34.9373,-118.9283,2022-06-13 12:00:00,Santa Barbara Ventura,0.22,4.2,14.2,32.5,6.9,29.4,0.06,5.83,2.26
CAF-2019-1129,32.9414,-117.4408,2019-05-14 10:00:00,Southern California,1.65,29.6,1586.0,31.3,52.4,26.5,4.36,7.25,0.0
CAF-2021-1130,34.8384,-118.3872,2021-10-20 17:00:00,Santa Barbara Ventura,2.82,35.3,1887.6,40.8,8.6,49.5,0.17,6.35,2.5
CAF-2018-1131,33.5269,-116.9112,2018-06-18 10:00:00,Southern California,1.49,11.4,536.3,32.7,17.9,36.5,0.14,8.42,0.76
CAF-2020-1132,33.499,-120.0238,2020-06-26 17:00:00,Santa Barbara Ventura,0.12,1.0,7.2,38.3,9.9,53.7,0.03,5.9,2.04
CAF-2023-1133,37.9363,-121.3601,2023-07-11 13:00:00,Bay Area Hills,3.0,6.6,2202.5,39.0,5.0,32.5,0.04,7.5,3.2
CAF-2018-1134,39.4492,-122.6115,2018-07-20 09:00:00,Shasta Cascade,2.48,2.6,2670.8,42.7,5.0,28.9,0.05,8.82,3.37
CAF-2018-1135,39.3049,-120.7482,2018-07-21 06:00:00,Shasta Cascade,2.75,41.3,3922.5,38.5,13.4,25.4,0.06,7.06,1.31
CAF-2021-1136,35.8743,-120.3754,2021-12-08 13:00:00,Santa Barbara Ventura,1.07,34.5,584.7,20.1,42.4,18.7,9.49,5.41,0.0
CAF-2021-1137,39.5619,-122.1244,2021-08-06 19:00:00,Northern Sierra Nevada,1.57,8.7,1502.7,37.6,24.6,30.8,0.12,6.49,0.0
CAF-2022-1138,35.4435,-119.1719,2022-04-15 15:00:00,Central Valley Foothills,4.27,49.9,7111.4,31.4,52.5,9.5,4.61,5.85,0.0
CAF-2019-1139,40.5555,-122.584,2019-04-26 12:00:00,Northern Sierra Nevada,1.4,32.1,762.4,23.5,45.1,15.4,4.88,2.61,0.0
CAF-2022-1140,35.2162,-119.6769,2022-06-11 14:00:00,Santa Barbara Ventura,4.36,52.3,9452.0,44.2,5.3,38.9,0.56,5.71,2.97
CAF-2020-1141,35.4611,-119.2285,2020-05-18 14:00:00,Santa Barbara Ventura,1.97,22.8,1508.6,26.2,41.1,17.8,4.82,0.0,0.0
CAF-2021-1142,33.9191,-116.4247,2021-06-17 08:00:00,Inland Empire,1.41,8.9,946.7,38.4,5.0,26.2,0.35,6.26,2.75
CAF-2022-1143,38.8034,-118.9291,2022-07-04 14:00:00,Shasta Cascade,2.65,46.4,3191.3,43.2,10.3,54.6,0.03,7.03,2.37
CAF-2023-1144,36.3757,-122.3225,2023-08-19 07:00:00,Bay Area Hills,3.16,11.5,2987.5,43.4,16.4,44.8,0.34,6.47,0.92
CAF-2021-1145,36.0104,-117.9944,2021-09-10 12:00:00,Southern California,5.4,54.1,9934.3,36.7,25.4,26.6,0.14,5.92,0.0
CAF-2022-1146,32.5,-116.8824,2022-05-02 15:00:00,San Diego County,1.19,3.1,420.8,20.6,55.8,24.5,1.94,3.25,0.0
CAF-2019-1147,34.8214,-119.0468,2019-08-18 07:00:00,Santa Barbara Ventura,2.62,2.3,2774.9,42.1,28.7,41.3,0.14,6.43,0.0
CAF-2019-1148,36.1037,-117.2721,2019-04-07 06:00:00,Southern California,2.4,16.4,3016.3,23.9,52.6,9.1,0.08,4.21,0.0
CAF-2020-1149,38.4218,-121.2169,2020-09-11 08:00:00,Bay Area Hills,5.99,50.0,22093.6,39.0,25.2,54.2,0.12,9.33,0.05
CAF-2020-1150,37.7114,-119.9506,2020-03-20 11:00:00,Central Valley Foothills,2.83,20.1,4082.9,19.2,53.8,11.6,7.89,2.55,0.0
CAF-2022-1151,32.5,-116.5627,2022-08-03 12:00:00,San Diego County,1.58,18.4,1220.1,32.9,10.4,28.2,0.68,7.49,1.95
CAF-2020-1152,33.6348,-118.5145,2020-11-27 14:00:00,Southern California,1.33,22.0,467.9,21.8,45.1,30.3,2.13,0.95,0.0
CAF-2022-1153,34.2165,-115.9922,2022-10-06 11:00:00,Inland Empire,1.89,25.5,1666.6,34.6,12.4,39.5,0.02,9.01,2.06
CAF-2020-1154,34.0379,-117.1086,2020-07-23 14:00:00,Inland Empire,2.7,15.5,3430.3,32.5,21.9,31.3,0.09,8.26,0.0
CAF-2021-1155,33.5245,-118.1778,2021-11-27 07:00:00,Inland Empire,3.85,30.2,6675.1,25.5,67.4,10.6,0.98,2.44,0.0
CAF-2020-1156,40.7276,-117.404,2020-03-23 14:00:00,Northern Sierra Nevada,1.61,12.9,768.2,18.1,34.3,19.7,2.43,2.61,0.0
CAF-2018-1157,37.3509,-119.1035,2018-08-25 11:00:00,Central Valley Foothills,1.61,40.1,1140.4,41.9,5.0,21.7,0.24,7.35,2.91
CAF-2022-1158,34.9587,-116.2301,2022-10-16 09:00:00,Inland Empire,3.4,9.3,5453.6,32.3,5.0,34.2,0.19,9.66,3.68
CAF-2021-1159,32.8035,-117.7332,2021-09-20 19:00:00,San Diego County,4.84,30.4,3677.0,38.2,5.0,50.5,0.42,7.94,3.69
CAF-2021-1160,38.4039,-119.2133,2021-05-06 10:00:00,Northern Sierra Nevada,2.08,41.4,1716.2,11.5,53.3,9.7,9.51,2.65,0.0
CAF-2019-1161,32.5,-116.491,2019-03-01 15:00:00,San Diego County,1.75,10.9,1890.9,20.3,53.1,14.9,8.04,0.09,0.0
CAF-2020-1162,41.4859,-123.2349,2020-12-27 16:00:00,Shasta Cascade,0.99,24.1,372.7,23.5,47.3,1.0,0.17,3.96,0.0
CAF-2018-1163,38.7507,-121.7064,2018-11-19 10:00:00,Central Valley Foothills,1.03,1.0,449.8,14.8,47.5,15.4,0.07,4.55,0.0
CAF-2019-1164,37.6578,-122.0306,2019-08-06 14:00:00,Bay Area Hills,4.06,23.6,8158.9,38.2,5.0,42.0,0.03,10.0,3.92
CAF-2020-1165,39.3991,-122.2499,2020-12-22 13:00:00,Northern Sierra Nevada,3.19,25.1,4766.4,18.0,46.5,17.8,6.36,5.42,0.0
CAF-2022-1166,40.0609,-122.0004,2022-09-19 15:00:00,Shasta Cascade,1.04,19.1,487.2,37.1,14.8,30.8,0.8,7.15,1.02
CAF-2019-1167,32.6617,-116.5829,2019-09-23 06:00:00,San Diego County,1.07,4.5,403.8,38.2,15.0,38.6,0.53,6.83,1.03
CAF-2022-1168,33.6736,-118.431,2022-06-21 17:00:00,Santa Barbara Ventura,1.17,30.6,332.9,35.0,18.0,35.5,0.34,9.03,0.82
CAF-2022-1169,33.0819,-115.6913,2022-05-12 08:00:00,San Diego County,0.54,14.4,46.1,15.6,41.5,6.2,0.74,2.58,0.0
CAF-2021-1170,33.714,-119.4694,2021-06-09 08:00:00,Southern California,4.74,14.7,5742.3,45.8,15.4,57.3,0.8,8.72,1.86
CAF-2018-1171,34.2456,-119.5196,2018-04-17 13:00:00,Santa Barbara Ventura,6.07,39.0,19083.1,21.5,52.3,24.8,1.42,2.25,0.0
CAF-2023-1172,32.5,-117.394,2023-03-20 09:00:00,San Diego County,2.89,42.3,2360.6,20.3,54.6,16.3,1.89,3.53,0.0
CAF-2020-1173,33.3753,-115.621,2020-07-26 17:00:00,San Diego County,3.04,22.9,5574.1,40.8,29.8,29.0,0.41,5.58,0.0
CAF-2021-1174,40.64,-121.2705,2021-11-05 12:00:00,Northern Sierra Nevada,0.27,1.0,18.7,18.2,48.0,13.9,4.62,1.97,0.0
CAF-2019-1175,36.4112,-119.4609,2019-06-02 16:00:00,Central Valley Foothills,5.69,61.5,15384.8,37.7,14.9,49.6,0.02,8.07,1.77
CAF-2021-1176,34.5904,-116.5878,2021-12-04 06:00:00,Inland Empire,2.16,11.1,2638.4,2.6,49.2,31.0,3.75,0.45,0.0
CAF-2023-1177,34.2443,-116.389,2023-10-14 08:00:00,Inland Empire,2.74,20.4,1304.6,34.6,20.6,54.3,0.29,6.06,0.12
CAF-2020-1178,41.0534,-123.0397,2020-10-14 09:00:00,Shasta Cascade,0.97,1.0,166.1,44.6,15.5,8.0,0.4,7.27,0.53
CAF-2020-1179,38.695,-122.8056,2020-08-08 06:00:00,Bay Area Hills,1.93,34.5,1922.5,50.0,11.4,32.2,0.06,5.53,1.45
CAF-2021-1180,32.6557,-119.2822,2021-03-21 09:00:00,Southern California,0.86,1.0,412.9,18.5,63.3,4.7,1.53,2.41,0.0
CAF-2023-1181,39.2761,-120.8243,2023-12-07 16:00:00,Northern Sierra Nevada,2.73,14.5,2269.7,23.9,48.4,30.1,5.65,0.84,0.0
CAF-2019-1182,39.0217,-120.677,2019-08-24 06:00:00,Northern Sierra Nevada,6.72,65.6,14992.4,43.5,12.2,42.8,0.08,6.28,1.92
CAF-2020-1183,40.4626,-122.484,2020-09-06 06:00:00,Shasta Cascade,0.1,1.2,3.3,38.7,5.0,20.4,0.7,9.17,3.15
CAF-2018-1184,33.5498,-116.734,2018-07-07 08:00:00,San Diego County,0.72,12.9,297.6,42.6,9.0,27.0,0.25,6.75,2.01
CAF-2020-1185,36.5455,-118.4723,2020-11-09 10:00:00,Central Valley Foothills,1.82,10.6,1757.5,20.1,64.7,14.1,2.97,2.52,0.0
CAF-2023-1186,36.8948,-118.2589,2023-05-19 10:00:00,Central Valley Foothills,1.06,18.1,266.4,27.7,50.3,16.5,0.98,0.85,0.0
CAF-2020-1187,33.6814,-119.2838,2020-12-21 17:00:00,Santa Barbara Ventura,2.56,8.6,3210.2,14.7,55.7,5.0,1.25,3.72,0.0
CAF-2020-1188,33.0263,-117.4863,2020-09-08 15:00:00,San Diego County,2.31,21.6,3035.3,43.3,13.3,19.0,0.06,8.0,1.39
CAF-2023-1189,34.3706,-118.5772,2023-06-25 08:00:00,Southern California,7.16,64.6,29740.5,37.7,13.4,39.9,0.74,8.73,2.16
CAF-2019-1190,41.9034,-120.8146,2019-05-06 07:00:00,Northern Sierra Nevada,2.42,7.0,3434.6,28.2,41.9,6.3,4.82,4.0,0.0
CAF-2023-1191,41.9494,-119.6094,2023-03-14 11:00:00,Shasta Cascade,2.01,41.2,1761.8,27.1,48.5,21.4,8.93,2.23,0.0
CAF-2018-1192,33.7995,-118.6397,2018-09-09 18:00:00,Southern California,6.54,64.8,14278.6,43.7,19.0,49.5,0.14,10.0,1.39
CAF-2022-1193,38.7566,-121.7167,2022-06-13 11:00:00,Northern Sierra Nevada,3.72,36.2,2792.8,35.5,24.8,23.4,0.09,6.18,0.0
CAF-2020-1194,41.8437,-120.5818,2020-04-23 10:00:00,Shasta Cascade,0.46,18.4,57.4,9.9,55.8,18.0,0.31,2.46,0.0
CAF-2018-1195,38.3747,-120.8561,2018-09-06 18:00:00,Northern Sierra Nevada,1.14,2.4,700.4,37.9,5.0,32.1,0.32,7.19,3.01
CAF-2023-1196,41.8028,-122.2388,2023-09-17 11:00:00,Shasta Cascade,3.19,14.3,5895.4,46.8,20.8,39.9,0.21,7.39,0.14
CAF-2019-1197,39.032,-119.5783,2019-01-18 09:00:00,Northern Sierra Nevada,0.14,17.6,5.0,17.5,46.5,27.8,2.25,3.4,0.0
CAF-2022-1198,39.8476,-122.2851,2022-04-22 19:00:00,Shasta Cascade,1.41,12.3,341.5,21.4,40.4,31.0,1.18,3.36,0.0
CAF-2019-1199,37.8056,-118.4643,2019-08-25 19:00:00,Central Valley Foothills,3.79,32.7,4312.3,32.5,27.6,47.5,1.04,7.78,0.0
CAF-2023-1200,33.6505,-117.1006,2023-07-03 17:00:00,San Diego County,2.82,41.7,1682.8,34.7,10.9,34.0,0.03,9.25,2.39
CAF-2019-1201,38.5893,-123.0444,2019-09-07 11:00:00,Northern Sierra Nevada,3.13,40.5,4178.1,36.7,19.3,26.8,0.09,7.73,0.3
CAF-2022-1202,34.5082,-118.0883,2022-09-11 18:00:00,Santa Barbara Ventura,0.81,21.2,298.9,31.1,8.0,30.7,2.06,8.36,2.59
CAF-2019-1203,32.5,-117.2288,2019-05-25 08:00:00,Southern California,1.74,16.4,735.2,16.9,65.2,7.9,8.23,0.21,0.0
CAF-2020-1204,33.1118,-118.9519,2020-06-25 19:00:00,Santa Barbara Ventura,0.73,1.0,218.4,40.8,24.7,27.2,0.15,8.15,0.0
CAF-2020-1205,39.1575,-121.6384,2020-10-24 11:00:00,Shasta Cascade,0.53,3.2,117.2,38.7,31.1,36.1,1.12,10.0,0.0
CAF-2023-1206,32.6306,-117.3443,2023-09-21 10:00:00,San Diego County,6.67,54.6,25766.8,39.1,8.7,31.1,0.12,8.19,2.81
CAF-2023-1207,33.9805,-116.3062,2023-08-19 19:00:00,San Diego County,6.27,54.5,17829.7,42.6,22.9,28.5,0.2,9.53,0.18
CAF-2021-1208,40.0298,-120.2335,2021-06-15 12:00:00,Northern Sierra Nevada,1.73,30.7,1531.3,42.0,11.1,41.8,0.05,7.6,2.06
CAF-2022-1209,40.9557,-118.8365,2022-10-10 10:00:00,Northern Sierra Nevada,4.49,52.3,5966.9,38.0,23.9,39.8,0.04,7.92,0.0
CAF-2021-1210,33.481,-118.6828,2021-08-02 13:00:00,Southern California,0.43,15.4,99.6,34.8,17.9,22.7,0.32,8.58,0.51
CAF-2021-1211,33.1467,-120.4297,2021-09-06 15:00:00,Southern California,0.44,15.7,117.9,41.0,28.0,18.8,0.07,9.64,0.0
CAF-2018-1212,36.4928,-118.0982,2018-06-15 08:00:00,Southern California,6.69,44.2,8068.4,31.2,8.6,52.1,0.02,7.26,2.97
CAF-2018-1213,39.2305,-121.2325,2018-11-10 06:00:00,Northern Sierra Nevada,1.12,9.2,486.0,13.2,56.1,6.3,3.03,3.36,0.0
CAF-2018-1214,34.2533,-118.3659,2018-09-05 15:00:00,Southern California,1.82,4.0,1273.7,36.1,20.2,34.3,0.12,5.58,0.0
CAF-2023-1215,34.2248,-117.5006,2023-02-07 12:00:00,Inland Empire,3.26,17.2,2995.3,17.1,63.7,18.0,4.62,3.34,0.0
CAF-2022-1216,37.7249,-121.7593,2022-10-06 13:00:00,Bay Area Hills,2.93,17.8,3227.0,41.2,13.3,31.1,0.86,7.92,1.59
CAF-2021-1217,33.1391,-117.0925,2021-07-17 18:00:00,Inland Empire,0.19,5.6,22.3,44.6,12.9,48.4,0.21,6.53,1.48
CAF-2020-1218,38.745,-121.0658,2020-10-03 13:00:00,Northern Sierra Nevada,2.13,36.1,2320.7,46.1,6.8,47.8,0.34,6.47,2.82
CAF-2023-1219,37.7959,-124.192,2023-10-23 14:00:00,Northern Sierra Nevada,0.17,6.0,6.8,41.6,19.3,34.3,1.77,8.64,0.4
CAF-2023-1220,35.249,-117.5688,2023-06-19 08:00:00,Southern California,1.31,42.3,716.9,35.9,6.9,33.5,0.6,8.13,2.85
CAF-2022-1221,38.6189,-118.154,2022-08-27 17:00:00,Northern Sierra Nevada,4.45,40.3,8978.4,39.8,13.7,23.0,0.01,7.52,1.42
CAF-2020-1222,34.8584,-116.4702,2020-07-13 08:00:00,San Diego County,2.99,57.0,2818.9,37.7,19.9,38.4,0.52,6.55,0.12
CAF-2021-1223,37.269,-119.559,2021-10-21 18:00:00,Northern Sierra Nevada,1.37,20.3,1105.1,47.1,19.8,31.3,0.15,9.55,0.52
CAF-2019-1224,42.0,-124.5,2019-07-27 13:00:00,Northern Sierra Nevada,6.04,51.0,6097.3,38.4,5.0,43.9,0.06,8.39,3.76
CAF-2023-1225,36.8243,-120.656,2023-10-19 10:00:00,Central Valley Foothills,1.34,5.9,973.5,30.3,29.6,38.4,0.35,7.48,0.0
CAF-2018-1226,36.2488,-120.1443,2018-08-10 19:00:00,Central Valley Foothills,4.5,1.3,3612.6,39.4,5.0,21.9,0.01,9.53,3.54
CAF-2019-1227,35.6396,-117.3075,2019-05-18 18:00:00,Southern California,2.2,26.0,1585.0,24.8,53.5,19.3,3.41,3.57,0.0
CAF-2018-1228,41.1922,-120.8017,2018-07-20 13:00:00,Northern Sierra Nevada,1.88,4.5,835.4,38.6,12.9,44.4,0.11,8.96,2.02
CAF-2022-1229,38.6657,-123.3781,2022-05-05 10:00:00,Northern Sierra Nevada,1.74,19.2,1101.6,21.1,42.3,12.2,3.31,2.29,0.0
CAF-2019-1230,39.4012,-122.2524,2019-11-14 18:00:00,Northern Sierra Nevada,1.39,12.7,1024.6,23.7,56.5,26.5,2.1,0.45,0.0
CAF-2020-1231,33.9514,-118.9428,2020-11-02 09:00:00,Inland Empire,0.84,11.1,356.9,17.8,52.9,24.3,8.42,2.12,0.0
CAF-2022-1232,34.2259,-119.6331,2022-08-08 13:00:00,Santa Barbara Ventura,1.86,14.8,2116.3,34.0,23.8,35.3,0.43,5.11,0.0
CAF-2018-1233,32.5,-114.9526,2018-06-09 09:00:00,Southern California,6.56,48.4,18255.5,31.7,22.6,63.3,0.15,8.56,0.59
CAF-2020-1234,34.2601,-119.2086,2020-09-25 07:00:00,Santa Barbara Ventura,4.58,32.5,8267.2,40.9,5.0,44.2,1.96,8.73,3.73
CAF-2023-1235,34.0437,-118.8634,2023-05-13 08:00:00,Santa Barbara Ventura,0.5,3.5,150.5,30.6,51.7,1.1,1.53,5.28,0.0
CAF-2018-1236,38.1132,-121.3008,2018-08-17 08:00:00,Bay Area Hills,0.8,18.1,353.6,38.9,15.9,44.6,0.43,6.25,0.81
CAF-2023-1237,34.3486,-117.5082,2023-10-05 15:00:00,Inland Empire,4.56,69.4,8794.7,35.3,31.5,53.1,0.06,10.0,0.0
CAF-2020-1238,32.8529,-117.3948,2020-09-15 19:00:00,Southern California,4.74,25.6,7726.9,35.9,13.4,65.2,0.18,8.1,2.26
CAF-2020-1239,35.3061,-118.1152,2020-09-08 13:00:00,Inland Empire,1.67,43.0,1484.7,44.1,5.0,28.1,0.02,7.6,3.06
CAF-2019-1240,39.7513,-122.4736,2019-05-19 11:00:00,Shasta Cascade,0.1,14.6,3.6,19.9,52.6,24.1,2.23,2.52,0.0
CAF-2023-1241,38.4192,-121.2808,2023-08-07 16:00:00,Northern Sierra Nevada,2.18,28.9,2352.1,37.7,17.0,28.9,0.08,6.94,0.57
